Data,Unidade Origem,Unidade Destino,Documento,Produto (Saída),Produto (Entrada),Espécie,Valor Saída (R$),Valor Entrada (R$),Diferença (R$),Qtd Saída,Qtd Entrada,Diferença Qtd,Status,Tipo de Divergência,Qualidade Match,Observações,Detalhes Produto
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081271,KIT DESCARTAVEL HIGIENIZACAO (DRYBATH / KIT ISOTEX),KIT DESCARTAVEL HIGIENIZACAO (DRYBATH / KIT ISOTEX),MATERIAIS HOSPITALARES,58.5,58.5,0.0,13.0,13.0,0.0,✅ Conforme,-,⭐⭐ Bom,Score:81% | Doc:✓5081271 | Prod:69% | Esp:✓ | Data:mesma | Valor:≈,Texto:100% | Princípio:100% | Palavras:4
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,EQUIPO INTRAFIX AIR C/ INJETOR LATERAL (SIMPLES),-,MATERIAIS HOSPITALARES,3.41,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,CLORIDRATO DE ETILEFRINA 10MG/ML AMP 1ML,ETILEFRINA CLORIDRATO 10MG AMP 1ML (EFORTIL),MEDICAMENTOS HOSPITALARES,17.76,17.76,0.0,12.0,12.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:12.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,NALBUFINA 10MG/ML AMP 1ML (NUBAIN) (M.A.R),-,MEDICAMENTOS HOSPITALARES,10.28,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,SINVASTATINA 20 MG (ZOCOR) - COMP,SINVASTATINA 20MG COMP (ZOCOR),MEDICAMENTOS HOSPITALARES,4.21,4.21,0.0,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:30.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,SIMETICONA 40 MG (LUFTAL) - COMP,DIMETICONA COMP 40MG (LUFTAL),MEDICAMENTOS HOSPITALARES,3.73,3.73,0.0,40.0,40.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:40.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,"SORO FISIOLOGICO 0,9% 500 ML - S.FECHADO",-,MEDICAMENTOS HOSPITALARES,25.55,,,6.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,ONDANSETRONA 4MG (ZOFRAN) - COMP,ONDANSETRONA COMP 4MG (ZOFRAN),MEDICAMENTOS HOSPITALARES,8.28,8.28,0.0,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:30.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,CLONIDINA  AMP 150MCG/1ML (CLONIDIN),-,MEDICAMENTOS HOSPITALARES,4.71,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,SERINGA DESCARTAVEL 05 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.25,,,2.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,ONDANSETRONA 4 MG (ZOFRAN) - AMP,ONDANSETRONA AMP 4MG (ZOFRAN),MEDICAMENTOS HOSPITALARES,90.11,90.11,0.0,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:100.0)",Quantidade exata
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5082612,METOCLOPRAMIDA 10 MG (PLASIL) - COMP,-,MEDICAMENTOS HOSPITALARES,5.94,,,20.0,,,❌ Não Conforme,Documento 5082612 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081497,ERITROPOETINA HUMANA 4.000UI (HEMAX),ERITROPOETINA HUMANA FR C/4.000UI (HEMAX),MEDICAMENTOS HOSPITALARES,43.8,43.8,0.0,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081497, Qtd:2.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081497,ERITROPOETINA HUMANA 4.000UI (HEMAX),ERITROPOETINA HUMANA FR C/4.000UI (HEMAX),MEDICAMENTOS HOSPITALARES,43.8,43.8,0.0,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081497, Qtd:2.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081497,ERITROPOETINA HUMANA 4.000UI (HEMAX),ERITROPOETINA HUMANA FR C/4.000UI (HEMAX),MEDICAMENTOS HOSPITALARES,21.9,21.9,0.0,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081497, Qtd:1.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,BECLOMETASONA (CLENIL A) - FLACONETE,BECLOMETASONA FLACONETE (CLENIL A),MEDICAMENTOS HOSPITALARES,123.89,123.89,0.0,20.0,20.0,0.0,✅ Conforme,-,⭐ Razoável,Score:73% | Doc:✓5081369 | Prod:53% | Esp:✓ | Data:1d | Valor:≈,Texto:72% | Princípio:74% | Palavras:3
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,BROMOPRIDA 10 MG 2ML (DIGESAN) - AMP,BROMOPRIDA 10MG AMP 2ML (DIGESAN),MEDICAMENTOS HOSPITALARES,111.02,111.02,0.0,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:100.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,BISTURI DESCARTAVEL N 15,-,MATERIAIS HOSPITALARES,2.78,,,2.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9389262,FILGRASTIM AMP 300 MCG/ 1 ML (GRANULOKINE),FILGRASTIM AMP 300 MCG/ 1 ML,MEDICAMENTOS HOSPITALARES,34.72,34.72,0.0,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9389262, Qtd:1.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,BROMOPRIDA 10 MG (DIGESAN) - CAP,BROMOPRIDA CAPS C/10MG (DIGESAN),MEDICAMENTOS HOSPITALARES,6.88,6.88,0.0,40.0,40.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:40.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,CANETA P/ MARCACAO CIRURGICA PONTA REGULAR,-,MATERIAIS HOSPITALARES,10.05,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,CETOPROFENO FR 100MG/2ML I.V. (PROFENID),-,MEDICAMENTOS HOSPITALARES,3.23,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,CASA DE PORTUGAL - REDE CASA,5081730,MORFINA 10 MG/ML 1ML (DIMORF) - AMP,-,MEDICAMENTOS HOSPITALARES,55.65,,,30.0,,,❌ Não Conforme,Item não encontrado (Casa Portugal),-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,"ATADURA CREPON 10CMX4,5M",-,MATERIAIS HOSPITALARES,1.01,,,2.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5082612,"CLORETO DE SODIO 0,9% 500ML - FR",-,MEDICAMENTOS HOSPITALARES,171.88,,,40.0,,,❌ Não Conforme,Documento 5082612 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,"ATADURA CREPON 20CMX4,5M",-,MATERIAIS HOSPITALARES,1.84,,,2.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5082612,"CLORETO DE SODIO 0,9% 250ML - FR",-,MEDICAMENTOS HOSPITALARES,181.48,,,48.0,,,❌ Não Conforme,Documento 5082612 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,CETOPROFENO FR 100MG/2ML I.V. (PROFENID),-,MEDICAMENTOS HOSPITALARES,3.23,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,PLACA DE BISTURI (ELETROCIRURGICA 8180F - 3M),-,MATERIAIS HOSPITALARES,4.82,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5080890,MICROPORE (50CM X 10M),MICROPORE (50CM X 10M),MATERIAIS HOSPITALARES,20.27,20.12,0.15,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5080890, Qtd:2.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,FIXADOR DE TUBO ENDOTRAQUEAL,-,MATERIAIS HOSPITALARES,12.1,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9389257,RACECADOTRIL CAPS 100MG (TIORFAN),RACECADOTRIL CAPS 100MG (TIORFAN),MEDICAMENTOS HOSPITALARES,17.86,17.86,0.0,18.0,18.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9389257, Qtd:18.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9388836,HIALURONATO DE SODIO 20MG/2ML ( POLIREUMIN ),HIALURONATO DE SODIO 20MG/2ML,MEDICAMENTOS HOSPITALARES,696.32,696.32,0.0,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9388836, Qtd:5.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9388836,HIALURONATO DE SODIO 20MG/2ML ( POLIREUMIN ),HIALURONATO DE SODIO 20MG/2ML,MEDICAMENTOS HOSPITALARES,139.26,139.26,0.0,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9388836, Qtd:1.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,SONDA DE ASPIRAÇÃO NR 14,-,MATERIAIS HOSPITALARES,0.61,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,COMPLEXO B 2ML - AMP,COMPLEXO B AMP 2ML,MEDICAMENTOS HOSPITALARES,15.61,15.61,0.0,15.0,15.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081369, Qtd:15.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9388836,NUTRIFLEX LIPID PLUS 1875ML,NUTRIFLEX LIPID PLUS 1875ML,MEDICAMENTOS HOSPITALARES,662.52,662.52,0.0,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9388836, Qtd:2.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,SONDA DE ASPIRAÇÃO NR 14,-,MATERIAIS HOSPITALARES,0.61,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5080879,ESCOVA DE DEGERMACAO C/ CLOREXIDINA,ESCOVA DE DEGERMACAO C/ CLOREXIDINA,MATERIAIS HOSPITALARES,143.35,145.33,-1.98,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5080879, Qtd:100.0)",Quantidade exata
2025-12-05,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081369,"AZUL DE PATENTE 2,5% 2ML",AZUL DE METILENO 2% 2ML,MEDICAMENTOS HOSPITALARES,254.83,254.83,0.0,10.0,10.0,0.0,✅ Conforme,-,⭐⭐ Bom,Score:78% | Doc:✓5081369 | Prod:63% | Esp:✓ | Data:1d | Valor:≈,Texto:76% | Princípio:64% | Conc:~ | Palavras:2
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,TUBO ENDOTRAQUEAL 7.0 C/BALAO,-,MATERIAIS HOSPITALARES,3.15,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA SAO BERNARDO,HOSPITAL ILHA DO GOVERNADOR LTDA - REDE CASA,5080107,ACIDO VALPROICO CAPS 250MG (DEPAKENE),ACIDO VALPROICO  250MG COMP  - DEPAKENE,MEDICAMENTOS HOSPITALARES,16.24,16.24,0.0,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5080107, Qtd:50.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,AGULHA DESC. 25X7,-,MATERIAIS HOSPITALARES,0.1,,,3.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,DEXAMETASONA 4MG/ML AMP 2.5ML (DECADRON),-,MEDICAMENTOS HOSPITALARES,0.68,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,DEXAMETASONA 4MG/ML AMP 2.5ML (DECADRON),-,MEDICAMENTOS HOSPITALARES,0.68,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5080879,MASCARA DESCARTAVEL C/ CLIPS E FILTRO,MASCARA DESCARTAVEL C/ CLIPS E FILTRO,MATERIAIS HOSPITALARES,20.04,21.84,-1.8,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5080879, Qtd:100.0)",Quantidade exata
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5082612,AGULHA DESC. 40 X12,-,MATERIAIS HOSPITALARES,13.66,,,200.0,,,❌ Não Conforme,Documento 5082612 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081037,AGULHA DESC. 25X7,AGULHA DESC. 25X7,MATERIAIS HOSPITALARES,4.32,5.92,-1.6,100.0,100.0,0.0,⚠️ Não Conforme,Valor divergente (>20%),⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081037, Qtd:100.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,AGULHA DESC. 40 X12,-,MATERIAIS HOSPITALARES,0.21,,,3.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA MENSSANA - REDE CASA,5081923,ADRENALINA 1MG/ML 1ML AMP (ADREN),ADRENALINA AMP 1MG/ 1ML,MEDICAMENTOS HOSPITALARES,39.27,39.27,0.0,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081923, Qtd:50.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,AGULHA DESC. 40 X12,-,MATERIAIS HOSPITALARES,0.7,,,10.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5080890,COMPRESSA DE GAZE NAO ESTERIL C/ 500 FLS,COMPRESSA DE GAZE NAO ESTERIL C/ 500 FLS,MATERIAIS HOSPITALARES,30.88,30.44,0.44,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5080890, Qtd:2.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9389277,DABIGATRANA ETEXILATO CAPS 110MG (PRADAXA),DABIGATRANA ETEXILATO 110 MG (PRADAXA) - CAP,MEDICAMENTOS HOSPITALARES,163.06,163.06,0.0,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9389277, Qtd:30.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,"LUVA CIRURGICA 7,0 SEM LATEX ESTERIL",-,MATERIAIS HOSPITALARES,45.96,,,6.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,KIT LP 16 - USO GERAL ( LP16 ),-,MATERIAIS HOSPITALARES,72.0,,,1.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA SANTA CRUZ,HOSPITAL CASA SAO BERNARDO - REDE CASA,5081248,SIMETICONA 40MG COMP,DIMETICONA COMP 40MG (LUFTAL),MEDICAMENTOS HOSPITALARES,2.83,2.83,0.0,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081248, Qtd:20.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388757,POLIMIXINA B 500.000 UI - FR/AMPOLA (POLYTEK),POLIMIXINA B 500.000 UI - FR/AMPOLA (POLYTEK),MEDICAMENTOS HOSPITALARES,122.34,122.3,0.04,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9388757, Qtd:10.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,KIT LP 16 - USO GERAL ( LP16 ),-,MATERIAIS HOSPITALARES,72.0,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,"FIO MONONYLON 4-0 45CM 3/8 AG 2,4CM (1129 T)",-,MATERIAIS HOSPITALARES,6.8,,,2.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,CCI - CAMPO CIRURGICO IND.,-,MATERIAIS HOSPITALARES,17.2,,,2.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9389277,FOSFOMICINA TROMETAMOL ENV 8G (MONURIL),"FOSFOMICINA TROMETAMOL 5,631G ENV (MONURIL)*",MEDICAMENTOS HOSPITALARES,43.75,43.75,0.0,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9389277, Qtd:1.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9389257,FOSFOMICINA TROMETAMOL ENV 8G (MONURIL),FOSFOMICINA TROMETAMOL 3G (MONURIL ENV 8G),MEDICAMENTOS HOSPITALARES,131.26,131.26,0.0,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9389257, Qtd:3.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9388812,DANTROLENO SÓDICO I.V. 20MG FR (DANTROLEN),DANTROLENO 20MG,MEDICAMENTOS HOSPITALARES,1242.0,1242.0,0.0,6.0,6.0,0.0,✅ Conforme,-,⭐⭐ Bom,Score:77% | Doc:✓9388812 | Prod:63% | Esp:✓ | Data:1d | Valor:≈,Texto:56% | Princípio:69% | Conc:✓ | Palavras:2
2025-12-05,CASA DE PORTUGAL,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,9388756,POLIMIXINA B 500.000 UI - FR/AMPOLA (POLYTEK),POLIMIXINA B 500.000 UI - (POLYTEK) - FA,MEDICAMENTOS HOSPITALARES,244.69,244.69,0.0,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9388756, Qtd:20.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,CURATIVO TEGADERM 10CMX12CM (PUNCAO PROFUNDA),-,MATERIAIS HOSPITALARES,5.9,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),-,MEDICAMENTOS HOSPITALARES,0.8,,,2.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081271,FRALDA DESC. ADULTO TAM. G (HIPOALERGENICA),FRALDA DESC. ADULTO TAM. G (HIPOALERGENICA),MATERIAIS HOSPITALARES,19.69,17.49,2.2,6.0,6.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081271, Qtd:6.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),-,MEDICAMENTOS HOSPITALARES,1.2,,,3.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),-,MEDICAMENTOS HOSPITALARES,0.4,,,1.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081128,MEMANTINA 10 MG (EBIX) - COMP,MEMANTINA 10 MG (EBIX) - COMP,MEDICAMENTOS HOSPITALARES,7.36,8.17,-0.81,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081128, Qtd:30.0)",Quantidade exata
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081128,FENTANILA 0.05MG/ML 2ML (FENTANIL) - AMP,FENTANILA 0.05MG/ML 2ML (FENTANIL) - AMP,MEDICAMENTOS HOSPITALARES,96.45,98.6,-2.15,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081128, Qtd:50.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388431,ONDANSETRONA AMP 4MG (ZOFRAN),-,MEDICAMENTOS HOSPITALARES,1.8,,,2.0,,,❌ Não Conforme,Documento 9388431 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081582,FRALDA GERIATRICA G,FRALDA GERIATRICA G,MATERIAIS HOSPITALARES,32.33,32.33,0.0,18.0,18.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081582, Qtd:18.0)",Quantidade exata
2025-12-05,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9388294,ONDANSETRONA AMP 4MG (ZOFRAN),-,MEDICAMENTOS HOSPITALARES,2.71,,,3.0,,,❌ Não Conforme,Documento 9388294 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-05,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5081037,COMPRESSA DE GAZE NAO ESTERIL C/ 500 FLS,COMPRESSA DE GAZE NAO ESTERIL C/ 500 FLS,MATERIAIS HOSPITALARES,15.44,15.22,0.22,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5081037, Qtd:1.0)",Quantidade exata
